detIndex;capSecuencia;depTipoObjVer;depCodObjVer;depDesCambio;depJusCambio;depOrigen;depDestino;depCodProv;depDevInt
1;406;O;40787;NULL;NULL;DV810;PD810;NULL;NULL
1;407;O;40984;ACTUALIZACION DE SISTEMA DE SEGURIDADES DE SPYRAL;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_P9212\PBD;BAJO EL DIRECTORIO DE SEGURIDADES DE SPYRAL;NULL;NULL
1;408;O;28090;SE AGREGO A UNA SECION ELDCTO DL;NULL;DV810;PD810;NULL;NULL
1;409;V;10803;MODIFICACION LAS OPCIONES;NULL;DV810;PD810;NULL;NULL
1;410;O;40991;MODIFICACION AL PROCESO PARA QUE CONSIDERE AL PERSONAL DE DESTAJO;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI T46045 XM;\\SRBP00AP01\SPYRAL_PRDCCN_01;NULL;NULL
1;411;V;10173;CAMBIO EN LA SELECION DE DATOS;NULL;DV810;PD810;NULL;NULL
1;412;O;40993;SCRIPT DE PASE DE VERSION;NULL;DV810;PD810;NULL;NULL
1;413;O;23505;VALIDACION ANIO SEMANA Y PROCESO;NULL;DV810;PD810;NULL;NULL
1;414;O;40998;NUEVO STORED PROCEDURE;NULL;E3VIRT012\DOCDIGFF;SRBP00DB03\DOCDIGFF;NULL;NULL
1;415;O;40999;MODIFICACION DE LAS TRANSACCIONES PARA QUE CONSIDERE LOS VALORES PROPROCINALES EN CADA COMPAÑIA PARA EL CASO DEL PERSONAL TRANSFERIDO;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_RT107_TRANSFERIDOS;\SRBP00AP01\SPYRAL_PRDCCN_01;NULL;NULL
1;416;O;41000;EJECUTAR SCRIPT;NULL;NULL;NULL;NULL;NULL
1;417;O;41004;PROGRAMA ELIMINABA POR USUARIO AHORA ELIMINA POR CIA, UN, AA, MM. TAMBIEN SE AUMENTA FILTRO EN LA SELECCION DE DATOS EN LA VERSION;NULL;DV810;PD810;NULL;NULL
1;418;O;40967;OBTENER PORCENTAJE DE PESO DE TALLO DE ACUERDO A TIPO DE PRODUCTO REGISTRADO EN EL LOTE;NULL;\\E3SIS017\TICKETCUBOBANANERO;BASE GWSISREY SERVIDOR SRBP00DB02;NULL;NULL
1;419;O;27629;MODIFICACION PARA QUE SEPARE CORRECTAMENTE EL CODIGO DE LOS PRODUCTORES;NULL;DV810;PD810;NULL;NULL
1;420;O;40936;CORREGUIR PROBLEMA CON CENTRO COSTOS;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_46210\PS_REPORTE_EXTRAS_APROBADAS_2.SQL;SERVER : SRBP00DB02  BASE : GWSISREY;NULL;NULL
1;421;O;27461;MODIFICACION PARA CAMBIOS ANIO/SEMANA;NULL;DV810;PD810;NULL;NULL
1;422;O;41005;CAMBIO AL PROCESO DE ACREDITACION DE PAGOS PARA QUE CONSIDERE PAGOS EN EFECTIVO;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_NOVEDAD BCO PICHINCHA T46304;\\SRBP00DB02\GWSISREY;NULL;NULL
1;423;V;15062;SE MODIFICO EN LA VERSION LA OPCION DE PROCESO ESTADO SIGUIENTE EN 540 PARA QUE NO SE ESCOJA LAS ORDENES NO INVENTARIABLES PARA EL PROCESO DE SHIPPING;NULL;DV810;PD810;NULL;NULL
1;424;O;27696;CAMBIO EN VALIDACION PARA VALIDAR VENTA GRAVABLE;NULL;DV810;PD810;NULL;NULL
1;425;O;41004;ASEGURAR QUE PASE TAMBIEN LA VERSION Z5509001;NULL;DV810;PD810;NULL;NULL
1;426;O;41074;ELIMINACION DE DATOS DE TABLA;NULL;e3sis050:\PROYECTOS\Tickets\Id. 46467  Elimina Tablas piñas por lote\ENCERADO DE TABLAS COSTO X LOTE.zip;\\SRBP00DB02\gwsisrey;NULL;NULL
1;427;O;40388;CAMBIO EN LIQUIDACION NUTRIORGANIC: REEMBOLSO Y DESCUENTO DE MATERIALES, SEPARACION DE VALORES;NULL;DV810;PD810;NULL;NULL
1;428;O;41009;SCRIPT DE PASE DE VERSION;NULL;DV810;PD810;NULL;NULL
1;429;O;40656;OBJETOS SERVIDORES CAMBIADOS;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_46026\*.DLL;GRWONG\CONSOLIDADOR\SERVER;NULL;NULL
1;430;O;23505;MODIFICAIONES PARA VALIDACION DE ANIO SEMANA;NULL;DV810;PD810;NULL;NULL
1;431;O;23505;MODIFICACION EN LA VALIDACION;NULL;DV810;PD810;NULL;NULL
1;432;O;41012;CAMBIO EN ENTREGA DIRECTA PARA QUE NO CAMBIE LA CIA;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_46499\PLEX\*.*;ICAS 1 Y 8 EN LA RUTA DE LAS DLL CLIENTES (SIBP00CM01 , SIBP00CM08);NULL;NULL
1;433;O;41014;CAMBIO EN LA CODIFICACION DE LA INFORMACION;NULL;\\E3SIS039\PASE DE VERSION\MELN-2009-051;SRBP00PS01;NULL;NULL
1;434;O;41010;SE AGREGO UNA MEDIDA CALCULADA (PESO PROMEDIO RACIMO * PESO DE TALLO / 100) QUE TIENE COMO ETIQUETA % TALLO;NULL;\\E3SIS040\IMPLEMENTAR\COGNOS\SGAP\REPORTES\IMR;\\SRBP00JD03\COGNOS\SGAP\REPORTES\IMR;NULL;NULL
1;435;O;41016;MIGRACION A 2005;NULL;\\E3SIS017\PASEDTS\DTS\PROYECTO FLUJO DE CAJA DIARIO\DEPLOYMENT;SERVIDOR SQL SERVER 2005 DONDE SE IMPLEMENTARAN LOS PAQUETES;NULL;NULL
1;436;O;41043;SCRIPT DE CONFIGURACION SANGOLQUI;NULL;DV810;PD810;NULL;NULL
1;437;O;41044;SCRIPT DE CONFIGURACION UIO_NORTE;NULL;DV810;PD810;NULL;NULL
1;438;O;41050;NUEVA VERSION DEL PROCESO: AJUSTE EN POLITICAS, GENERACION DEL LOG MODIFICADO, NUEVA VALIDACION PARA APROBACION DEL COMIETE, SEGURIDADES DE ACCESO PARA LECTURA IMPLEMENTADA;NULL;REQUERIMIENTODEPERSONAL_09-05-15.LWF;\WORKFLOW\PROCESOS_RRHH.NSF;NULL;NULL
1;439;O;41045;ACTUALIZA SP QUE REGULARIZA SALDOS DE LOS ITEMS SIFF;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_CASO T46517;\SFER00AP02\INVFAC;NULL;NULL
1;440;O;40861;ENVIO DE TIPO DE DOCUMENTO PARA REPORTE DE DE GUIA;NULL;DV810;PD810;NULL;NULL
1;441;O;41053;VER OBSERVACIONES;NULL;VER ARCHIVO ANEXO;NULL;NULL;NULL
1;442;O;40856;CAMBIO DE COLA DE EJECUCION;NULL;DV810;PD810;NULL;NULL
1;443;V;10189;NUEVAS BODEGAS EN SELECCION DE DATOS;NULL;DV810;PD810;NULL;NULL
1;444;O;41060;ACTUALIZACION DE OBJETO;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDGRP_SAW\SAW_V200\GEN\RELEASE\;SERVIDOR ICA QUE ACCESA PLANTELSA;NULL;NULL
1;445;O;40388;VALIDACION EN REPORTE PARA EL PRODUCTOR NUTRIORGANIC;NULL;DV810;PD810;NULL;NULL
1;446;O;40656;CORRECCION PARA QUE EL NUMERO DE FACTURA SIFF VAYA A LA INTERFACE DE VENTAS EO;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_46783\ADCRF.DLL;DIRECTORIO DLL SERVER EN SRBP00AP01;NULL;NULL
1;447;O;41075;ELIMINACION DE DATOS DE TABLA;NULL;\\E3SIS050\C: \PROYECTOS\TICKETS\ID. 46467  ELIMINA TABLAS PIÑAS POR LOTE\ENCERADO DE TABLAS COSTO X LOTE.ZIP;\\SRBP00PS01\JDE_PRODUCTION;NULL;NULL
1;448;O;41013;CORRECCION POR DESCUADRE CON IMPRESORA;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_47118\ENTMUELLE.RPT;ICAS 1 Y 8 EN LA RUTA DE REPORTES DE LOS;NULL;NULL
1;449;O;41066;NUEVA BASE DE DATOS DE ALMACEN TEMPORAL;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ALMACENTEMPORAL\EKSAT\DATABASE\EKSAT.BAK;SRBP00DB03;NULL;NULL
1;450;O;41070;CAMBIO EN PROCESO DE CONTABILIZACION DE NOMINA SPYRAL;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_T47158;SPYRAL\NOMINA361\EXE;NULL;NULL
1;451;O;41076;CAMBIO DE ORIGEN PARA OBTENER NOMBRES DE CUENTAS CONTABLES;NULL;E3SIS050\C:\PROYECTOS\TICKETS\ID. 46952 ERROR EN REPORTE 691B\ID. 46952 .ZIP;\\SRBP00DB02\GWSISREY;NULL;NULL
1;452;O;27057;SE AUMENTO SELECCION PARA QUE MUESTRE REGISTROS CON FECHA DE CONTABILIZACION CERO;NULL;DV810;PD810;NULL;NULL
1;453;V;10233;MODIFICACION A NIVEL DE VERSION PARA VALIDACION DE ANIO SEMANA;NULL;DV810;PD810;NULL;NULL
1;454;V;15065;NUEVA VERSION;NULL;DV810;PD810;NULL;NULL
1;455;O;41078;NO PRESENTAR LOTES REPETIDOS;NULL;\\E3SIS017\PASEXLS_COSTO_PIÑA;BASE GWSISREY DEL SRBP00DB02;NULL;NULL
1;456;O;41079;SE MODIFICA NULL EN CIA EN SP PRINCIPAL DE DISTRIBUCION. ADEMAS SE MODIFICA QRY QUE TOMA LAS CUENTAS TOTALES DE CABECERA EN EL SP DEL REPORTE DE COSTO DE PRODUCCION;NULL;E3SIS050\C:\PROYECTOS\TICKETS\ID. 47625 ERROR EN REPORTE 691B DUPLICACION DE VALORES\PASEVERSION\QRY_ID47625_SP_CP_REPO62.SQL;SRBP00DB02\GWSISREY;NULL;NULL
1;457;O;40437;"ELIMINAR EL NOMBRE DE "" JORNALES AGRICOLAS  FAVORITA FRUIT"", DEL REPORTE NOMINA DETALLADA DE DESTAJEROS .";NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_47798\JAW_DETALLENOMINA_HD_CRY9_AGR.RPT;DIRECTORIO DE REPORTES EN SERVER DE ICA02  Y MAQ DEL USUARIO;NULL;NULL
1;458;O;41066;SCRIPT PARA LIMPIEZA DE LAS TABLAS DE MANTENIMIENTO E ITINERARIOS;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ALMACENTEMPORAL\T47764\1.- BLANQUEO DE LA BASEEKSAT.SQL;SRBP00DB03.EKSAT;NULL;NULL
1;459;O;41080;AUMENTO DE PILOTO EN REPORTE;NULL;\\E3SIS017\SIFF;SERVIDOR SIFF DE CADA LOCALIDAD;NULL;NULL
1;460;O;41082;RESPALDA LA INFORMACION;NULL;C:\DOCUMENTS AND SETTINGS\PAUSANCHEZ\DESKTOP\PASES DE VERSION\PFSC-2009-0044;PD810;NULL;NULL
1;461;O;41086;NULL;NULL;DV810;PD810;NULL;NULL
1;462;V;15031;ARREGLO EN TOTALIZAR FACTURAS MULTIPAGINAS;NULL;DV810;PD810;NULL;NULL
1;463;O;41087;SOLUCIONA PROBLEMA EN EL REGISTRO DE SALIDA DE CARGA GENERAL;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_SALIDA_TARJA;SRBP00DB03\EKSAT;NULL;NULL
1;464;O;41088;AUMENTAR VALIDACION DE NO EJECUCION UNA VEZ QUE ESTE DISTRIBUIDA LA UNIDAD DE NEGOCIO;NULL;\\E3SIS050\TICKETS\ID. 48262 VALIDACION EJECUCION COSTOS POR LOTE;SRBP00DB02/GWSISREY;NULL;NULL
1;465;O;41052;VERSION QUE CORRIGE URL GENERADA AL NOTIFICAR AL GTE DE RRHH CUANDO SE APRUEBA UN FORMULARIO, Y CORRECCION EN LIBRERIA JAVASCRIPT PARA VALIDAR SI LOS CAMPOS DE SUELDO FIJO Y VARIABLE QUE ESTAN VACIOS PRODUCTO DE FORMULARIOS DE VERSIONES ANTIGUAS DEL SISTEMA;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\WORKFLOW\RRHH\2009-05-13_CORRECCION_JAVASCRIPT_EN_FORMULARIO\WORKFLOW_RRHH_09-06-12.NTF;\\SRBP00WF01\C$\LOTUS\NOTES\DATA\VERSIONES;NULL;NULL
1;466;V;10174;CAMBIO EN CONFIGURACION DE SALIDA;NULL;DV810;PD810;NULL;NULL
1;467;O;40964;ACTUALIZACION DE LA BASE DE PARAMETROS PARA PODER REGISTRAR EL INVENTARIO DE PROCESOS, APLICACIONES E IMPLEMENTACIONES, SEGUN LOS REQUERIMIENTOS SOLICITADOS POR EDWIN PALACIOS EN EL TICKET 46886;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\LOTUS\PORTAFOLIO DE PROYECTOS\T46886 INVENTARIO DE PROCESOS\PARAMETROS_09-06-15.NTF;\\SRBP00WF01\C$\LOTUS\NOTES\DATA\VERSIONES;NULL;NULL
1;468;O;40437;"QUITAR TEXTO "" JORNALES AGRICOLAS FAVORITA FRUIT"", DEL REPORTE  NOMINA DETALLADA DE DESTAJEROS POR CUADRILLA";NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_48382\JAW_DETALLENOMINA_CUADRILLA.RPT;DIRECTORIO DE REPORTES EN SERVER DE ICA02 Y MAQ DEL USUARIO;NULL;NULL
1;469;O;41089;SOPORTE PARA LEER CLAVES ENCRIPTADAS;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\PAGO_COMISIONES_MIGRACION_EO812;PC USUARIO / ICA;NULL;NULL
1;470;O;41097;SCRIPT CONFIGURACION AGR MIRADOR;NULL;DV810;PD810;NULL;NULL
1;471;O;24048;SOLUCION AL PROBLEMA DE CONFIGURACION DE SECUENCIAS;NULL;DV810;PD810;NULL;NULL
1;472;O;41098;"QUITAR TEXTO "" JORNALES AGRICOLAS FAVORITA FRUIT"", DE VARIOS REPORTES SAFF";NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\CASO_48317JR\*.REP;DIRECTORIO DE REPORTES EN SERVER DE ICA02 Y MAQ DEL USUARIO;NULL;NULL
1;473;O;24048;CAMBIO EN VALIDACION DE FECHAS;NULL;DV810;PD810;NULL;NULL
1;474;O;41099;SCRIPT DE CONFIGURACION;NULL;SRBP00PS00;SRBP00DB03;NULL;NULL
1;475;V;7183;SE AGREGO LINEA DE SELECCION DE DATOS;NULL;DV810;PD810;NULL;NULL
1;476;O;41101;JSP QUE CREA EL EXCEL DEL REPORTE DE MONITOREO SEMANAL;OPCION NUEVA;\\E3SIS017\PASEREPORTE\NEF\C_NF_MONITOREOSEMANAL_RPT_SP.JSP;\\SRBP00WF01\APACHE SOFTWARE FOUNDATION\TOMCAT 5.5\WEBAPPS\NEF\JSP;NULL;NULL
1;477;O;41108;NUEVO REPORTE;NULL;\\E3SIS017\PASEREPORTE\DTS;SERVIDOR SRBP00EODB BASE JDE_PRODUCTION;NULL;NULL
1;478;O;41109;NUEVO SP;NULL;\\E3SIS017\PASEREPORTE\EO;SERVIDOR SRBP00EODB BASE JDE_PRODUCTION;NULL;NULL
1;479;O;41116;CAMBIO, SE EXTRAEN ANULADOS, N.AUTORIZACIONES ENTRE CIAS, CREACION DE UDC CON OTROS TIPOS DE DOC;NULL;E3SIS039\PASE DE VERSION\MELN-2009-052;SRBP00PS01;NULL;NULL
1;480;V;10164;SE AGREGÓ EN LA SELECCION DE DATOS LAS BODEGAS: 16086, 16087;NULL;DV810;PD810;NULL;NULL
1;481;O;40787;SOLUCIONA PROBLEMA DE ANEXOS MULTILINEA;NULL;DV810;PD810;NULL;NULL
1;482;O;41118;ELIMINAR VALIDACIONES PARA QUE APAREZCA INFORMACION DE MAQUILAS TAMBIEN;NULL;\\SRBP00CP00\PROPLAEX\PROPLAEX\PASE HECM-2009-0049;\\SEXP00AP01\PROPLAEX\PROPLAEX\REPORTES;NULL;NULL
1;483;V;10166;NULL;NULL;DV810;PD810;NULL;NULL
1;484;O;40964;SE CREO UN NUEVO CAMPO Y NUEVA OPCIÓN, PARA ASIGNAR A LOS PROCESOS A UN RESPONSABLE DE PROCESOS, Y SE CREO UN REPORTE PARA VISUALIZAR LOS PORCENTAJES DE AUTOMATIZACION POR CADA RESPONSABLE;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\LOTUS\PORTAFOLIO DE PROYECTOS\T49205 CAMBIOS EN INVENTARIO DE PROCESOS\PARAMETROS_09-07-02.NTF;\\SRBP00WF01\C$\LOTUS\NOTES\DATA\RELEASE;NULL;NULL
1;487;O;41119;PROYECTO P9217;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI P9117\;JAFF RBP , JAFF AGR;NULL;NULL
1;488;O;40783;SINCRONIZACION DE FECHA EN LA PANTALLA;NULL;DV810;PD810;NULL;NULL
1;489;O;41121;CAMBIO EN LA FUNCION QUE DETERMINA LOS ACUMULADOS PARA EL FONDO DE RESERVA;NULL;\\SRBP00CP00\D$\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI_LENTITUD_FR;SRBP00DB02\GWSISREY;NULL;NULL
1;490;O;40921;CAMBIO PARA RECUPERAR DATOS DE MAYO;NULL;DV810;PD810;NULL;NULL
1;491;O;40475;PROPLAEX.EXE EJECUTABLE Y REPORTES CON CAMBIOS POR INCLUSION DE LAMINADO;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\PROY_P8299\PROPLAEX.EXE;EQUIPOS CLIENTE DE USUARIOS PROPLAEX;NULL;NULL
1;492;O;41124;NUEVO;NULL;\\E3SIS107\PASES DE VERSION\GHAC-2009-0047-DISKCLEANUP\DISKCLEANUP\SSISFILECLEANUP\BIN;SRBP00DB03;NULL;NULL
1;493;O;40786;SE HABILITO CAMBIOS DE IMPRIMIR LA LEYENDA DE COMSUMIDOR FINAL SI ES UN CLIENTE CON EL NUMERO DE CEDULA MENOR DE 13;NULL;DV810;PD810;NULL;NULL
1;494;O;41125;INSTALADOR DEL SISTEMA PARA TRANSACCIONES WEB USADAS DESDE EO812. EL SISTEMA CONTIENE LOS MODULOS PARA GENERACION DE LOS ARCHIVOS TXT PARA BANCOS APLICANDO XSLT Y ENVIO POR CORREO DE LAS LIQUIDACIONES A LOS PRODUCTORES;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\STW\INSTALADORES STW;SRBP00AP01;NULL;NULL
1;495;O;41129;SE MODIFICO LA BUSQUEDA DE LOS REGISTROS DE AREAS FISCALES SEGUN LA FECHA INICIO DE VIGENCIA COMO PARTE DE LA CLAVE, AUN SI SE MODIFICARA.;NULL;\\E3SIS040\IMPLEMENTAR\COMPLECOA\;\\[EQUIPO USUARIO]\COMPLECOA;NULL;NULL
1;496;O;41130;SISTEMA FAT (FACTURACION);NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\ACTUALI FAT;SRBP00DB01;NULL;NULL
1;497;O;40790;EJECUTA REPORTE DE BORRADO POR VERSION;NULL;DV810;PD810;NULL;NULL
1;498;O;41131;ACTUALIZA BODEGAS;NULL;DV810;PD810;NULL;NULL
1;499;O;41132;SE CREO SCRIPT PARA NORMALIZAR INFORMACION DE LA TABLA DE AREAS FISCALES DE ANEXOS TANSACCIONAL;NULL;\\E3SIS040\IMPLEMENTAR\COMPLECOA;[COPIAR EN EQUIPO DE DBA PARA SU EJECUCION];NULL;NULL
1;500;O;40921;NULL;NULL;DV810;PD810;NULL;NULL
1;501;O;41133;CREACION DE TABLA DE NEGOCIOS TEMPORAL;NULL;\\E3SIS017\PASEFAC;BASE JDE_PRODUCTION SRBP00PS01;NULL;NULL
1;502;O;41139;SCRIPT DE CREACION EN CAPA DE SEGURIDAD DEL APLICATIVO;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\STW\CAPASEGURIDAD;\\EQUIPO_IMPLEMENTADOR;NULL;NULL
1;503;O;40619;ENVIAR PARAMETROS DE AREA FISCAL;NULL;DV810;PD810;NULL;NULL
1;504;O;40440;CAMBIO ENLACE AL SERVIDOR EO 8.12;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\SP_MIGEO812;SERVIDOR SRBPAP001 BASES GWADMIN,SEFF,GWSISREY;NULL;NULL
1;505;O;40656;CAMBIOS PARA LA CIA 23 POR CONTINGENCIA;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\S8234FAT-CONS\SERVER\*.DLL;SRBP00AP01  DIR CONSOLIDADOR\SERVER;NULL;NULL
1;507;O;41223;SCRIPTS UNIFICACION BASE DE DATOS;NULL;\\E3SIS063\PASES\PROY-P9227_FUSION\*.SQL;SERVER SRBP00DB02 BASE GWSISREY;NULL;NULL
1;508;O;41008;CAMBIOS POR FUSION AGR-RBP;NULL;\\E3SIS063\PASES\PROY-P9227_FUSION\JAFF60\RELEASE\*.*;ICA CENTRAL DE JAW;NULL;NULL
1;509;O;41093;LECTURA DE CODIGO DE COMPANIA DE TABLA DE HOMOLOGACION;NULL;\\SRBP00CP00\MDGRP_GRWONG\MDSEGURIDAD\PASES_VERSION\PAGO_COMISIONES_CASO_C50634\COMPY750.EXE;ICAS;NULL;NULL
1;510;O;41151;TRABAJA CON ENCRIPTACION DE CLAVES;NULL;\\SRBP00CP00\SATLOCK\PASE HECM-2009-0050;MAQUINA DEL USUARIO;NULL;NULL
1;511;O;40427;SE INGRESARON CAMPOS NUEVOS DE TALBA F03B11Z1 Y F0911Z1;NULL;\\E3SIS054\PASES DE VERSION\PMJR-2009-0021\CRPY0912.EXE;C:\SABI;NULL;NULL
1;513;O;41154;IMPRIME COLUMNAS DE GRID A EXCEL;NULL;DV812;PD812;NULL;NULL
1;514;V;6803;CAMBIO DE COLAS QBATCH;NULL;DV812;PD812;NULL;NULL
1;515;O;41159;SE QUITO LA VARIABLE QUE APARECIA DESALINEADA CON RESPECTO AL TOTAL, SEGUN ACUERDO CON GEOVANNI PAREJA;NULL;DV812;PD812;NULL;NULL
1;516;O;26707;CAMBIOS PARA INGRESAR PROGRAMACION DE WONG DEL R5547121EO;NULL;DV810;PD810;NULL;NULL
1;517;O;41160;SCRIPT DE CONFIGURACION DE BODEGAS;NULL;DV810;PD810;NULL;NULL
1;518;O;28029;DESARROLLO PARA QUE SALGA CORRECTAMENTE EL NOMBRE DE LA CIUDAD EN LA CARTA;NULL;DV812;PD812;NULL;NULL
1;519;O;22141;OBJETO QUE NO HABÍA SIDO PASADO DE DV812  Y BUG ESTÁ CERRADO;NULL;DV812;PD812;NULL;NULL
1;520;O;41161;NULL;NULL;DV810;PD810;NULL;NULL
1;521;O;26985;MIGRACION 8.10 A 8.12;NULL;DV812;PD812;NULL;NULL
1;522;V;14950;ACTUALIZACION DE COLAS;NULL;DV812;PD812;NULL;NULL
1;523;O;41165;SE INCLUYO RUTINA DE VERIFICACION DE FACTURAS ANUALDAS CORRESPONDIENTES A OTRO PERIODO DIFERENTE AL PERIODO A DECLARAR;NULL;\\E3SIS040\IMPLEMENTAR\COMPLECOA\;\\[EQUIPO USUARIO]\COMPLECOA\;NULL;NULL
1;524;O;40857;CAMBIO DE COLA;NULL;DV810;PD810;NULL;NULL
1;525;O;27037;SE AUMENTO EL CAMPO DE NUMERO DE FACTURA PARA QUE PUEDA SER VISUALIZADO;NULL;DV810;PD810;NULL;NULL
1;526;V;14950;CAMBIO DE COLA;NULL;DV812;PD812;NULL;NULL
1;527;O;27629;ACTIALIZACION DE VARIABLES DE CAMBIO;NULL;DV812;PD812;NULL;NULL
1;529;O;40783;CORRECCION DE CICLO INFINITO;NULL;DV812;PD812;NULL;NULL
1;530;O;23505;CAMBIO PARA VISUALIZACION DE AREAS FISCALES EN MODO CONSULTA;NULL;DV812;PD812;NULL;NULL
1;531;O;41166;NUEVA SELECCION DE DATOS DEL REPORTE;NULL;DV812;PD812;NULL;NULL
1;532;O;24158;SE CAMBIO PROPIEDADES CAJA DE ANBY_COMPRADOR;NULL;DV812;PD812;NULL;NULL
1;533;V;14950;CAMBIO DE COLAS;NULL;DV812;PD812;NULL;NULL
1;534;O;22168;"SE CORRIGIO LA LINEA DONDE REALIZABA UNA VALIDACION EN QUE SI NO ESTABA CONFIGURADO EN EL GRUPO DE PAGO EL PROGRAMA DE IMPRESION ""P04572CH"" NO ACTUALIZABA LA SECUENCIA EN LA F0030. SE CORRIGIO PARA QUE CUANDO ESTE CONFIGURADO EL ""P04572CH"" O EL ""P5504572CH"" SE HAGA LA ACTUALIZACION DEL NUMERO SECUENCIAL DE CHEQUE";NULL;DV812;PD812;NULL;NULL
1;535;O;41160;SCRIPT PARA BODEGA 3003;NULL;DV812;PD812;NULL;NULL
1;536;O;41169;RECONSTRUCCION DE LA NER N5503TCB YA QUE POR ALGUN MOTIVO NO EJECUTABA A LOS REPORTES QUE INTERNAMENTE INVOCA. SE HIZO LA REGENERACION Y EN AMBIENTE DE PRUEBAS YA FUNCIONO NORMALMENTE.;NULL;DV812;PD812;NULL;NULL
1;537;O;40768;ACTUALIZAR CONEXION;NULL;\\SRBP00CP00\SATLOCK\PASE HECM-2009-0051\;C:\MODICUOT\;NULL;NULL
1;538;O;41172;CAMBIO PARA QUE DESENCRIPTE LA CLAVE DE ACCESO A SQL PARA EO812;NULL;\\SRBP00CP00\SATLOCK\PASE HECM-2009-0053;D:\REPORTEDEITEMS\;NULL;NULL
1;539;O;40400;SE CORRIGE LA LINEA DONDE SE ARMA EL COMANDO DOS PARA LA CREACION DEL ARCHIVO DE TEXTO. FUNCIONABA BIEN, PERO SIEMPRE COPIABA EL ARCHIVO AL SRBP00EO00 Y NO A LA RUTA DEFINIDA EN LA UDC;NULL;DV812;PD812;NULL;NULL
1;540;V;3772;NULL;NULL;DV812;PD812;NULL;NULL
1;541;V;3772;"MODIFICACION DE LA OPCION DE PROCESO DE RECIBO DEL VALOR ""1"" A "" "" DE LA VIÑETA PROCESOS OPCION 1";NULL;DV812;PD812;NULL;NULL
1;542;V;3772;NULL;NULL;DV812;PD812;NULL;NULL
1;543;V;14880;"MODIFICACION DE VALOR DE OPCION DE PROCESO DE LA VIÑETA PROCESO OPCION 7 REEMPLAZAR EL VALOR ""1"" POR EL VALOR "" """;NULL;DV812;PD812;NULL;NULL
1;544;V;10843;MODIFICACION DE LOS VALORES DE LAS OPCIONES DE PROCESO DE LA VIÑETA IMPRESION OPCIONES 1, 5 Y 13 DEJARLAS EN BLANCO;NULL;DV812;PD812;NULL;NULL
1;545;O;17492;NULL;NULL;DV812;PD812;NULL;NULL
1;546;V;15103;NUEVA VERSION PARA TIPO ORDEN XC;NULL;DV812;PD812;NULL;NULL
1;547;O;41175;REPORTE DE TRABAJOS SOMETIDOS PARA OPERADOR DEL SISTEMA;NULL;DV812;PD812;NULL;NULL
